"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"instelling";"straat";"huisnummer";"postcode_2";"plaats_2";"telefoonnummer_2";"fax";"internet";"e-mail"
"Tandartspraktijk Lengkeek";"tandartspraktijk_lengkeek";"1";"303";"";"0000-00-00 00:00:00";"Frederik Hendrikstraat 30";"1052HV";"";"POINT(4.8743289474139 52.3775243046376)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:44";"2016-06-28 12:30:44";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Lengkeek";"Frederik Hendrikstraat";"30";"1052HV";"Amsterdam";"020 688 1368";"020 684 0169";"http://www.tandartslengkeek.nl";"tandarts.lengkeek@xs4all.nl"
"Tandartspraktijk Lie";"tandartspraktijk_lie";"1";"303";"";"0000-00-00 00:00:00";"Talmastraat 19";"1073JT";"";"POINT(4.90099657225492 52.3509342895035)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:44";"2016-06-28 12:30:44";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Lie";"Talmastraat";"19";"1073JT";"Amsterdam";"020 673 0427";"";"";"sk.lie@upcmail.nl"
"Tandartspraktijk Lie";"tandartspraktijk_lie_1";"1";"303";"";"0000-00-00 00:00:00";"Willem de Zwijgerlaan 319h";"1055RA";"";"POINT(4.86000211098486 52.3806610124219)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:44";"2016-06-28 12:30:44";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Lie";"Willem de Zwijgerlaan";"319h";"1055RA";"Amsterdam";"020 684 1353";"";"";"sk.lie@upcmail.nl"
"Tandartspraktijk Liem";"tandartspraktijk_liem";"1";"303";"";"0000-00-00 00:00:00";"Adriaan van Swietenhof 4";"1067PB";"";"POINT(4.80559228503536 52.3746001831801)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:44";"2016-06-28 12:30:44";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Liem";"Adriaan van Swietenhof";"4";"1067PB";"Amsterdam";"020 613 9595";"";"";""
"Tandartspraktijk Liem-Ching Chung";"tandartspraktijk_liem_ching_chung";"1";"303";"";"0000-00-00 00:00:00";"Albatrospad 32";"1021TR";"";"POINT(4.92300954946882 52.387692470045)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:44";"2016-06-28 12:30:44";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Liem-Ching Chung";"Albatrospad";"32";"1021TR";"Amsterdam";"020 634 2590";"";"http://www.tandartsliem.nl";"assistent@tandartsliem.nl"
"Tandartspraktijk M.J. Buisman";"tandartspraktijk_m_j_buisman";"1";"303";"";"0000-00-00 00:00:00";"Keizersgracht 144";"1015CX";"";"POINT(4.88639901513812 52.3763895902095)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:44";"2016-06-28 12:30:44";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk M.J. Buisman";"Keizersgracht";"144";"1015CX";"Amsterdam";"020 627 4162";"020 420 4270";"";"m.j.buisman@zonnet.nl"
"Tandartspraktijk Maaskant";"tandartspraktijk_maaskant";"1";"303";"";"0000-00-00 00:00:00";"Frederik Hendrikstraat 30";"1052HV";"";"POINT(4.8743289474139 52.3775243046376)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:44";"2016-06-28 12:30:44";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Maaskant";"Frederik Hendrikstraat";"30";"1052HV";"Amsterdam";"020 686 9505";"";"https://www.tandartsmaaskant.nl";""
"Tandartspraktijk Matulewicz";"tandartspraktijk_matulewicz";"1";"303";"";"0000-00-00 00:00:00";"Louwesweg 6";"1066EC";"";"POINT(4.82458521771317 52.3475758438671)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Matulewicz";"Louwesweg";"6";"1066EC";"Amsterdam";"020 614 1803";"";"";"tandartsrichard@gmail.com"
"Tandartspraktijk Meijer";"tandartspraktijk_meijer";"1";"303";"";"0000-00-00 00:00:00";"Volkerakstraat 1";"1078XM";"";"POINT(4.89020232068169 52.3462697523464)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Meijer";"Volkerakstraat";"1";"1078XM";"Amsterdam";"020 676 9026";"";"http://www.tandartspraktijkmeijer.nl";"info@tandartspraktijkmeijer.nl"
"Tandartspraktijk Merkens / MRA Anti Snurk Kliniek";"tandartspraktijk_merkens_mra_anti_snurk_kliniek";"1";"303";"";"0000-00-00 00:00:00";"Diepenbrockstraat 38";"1077WB";"";"POINT(4.8828154119583 52.3454206160905)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Merkens / MRA Anti Snurk Kliniek";"Diepenbrockstraat";"38";"1077WB";"Amsterdam";"020 671 0155";"";"http://www.snurkentherapie.nl";""
"Tandartspraktijk Molendijk";"tandartspraktijk_molendijk";"1";"303";"";"0000-00-00 00:00:00";"Nicolaas Maesstraat 86";"1071RD";"";"POINT(4.87908716355781 52.3544553412312)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Molendijk";"Nicolaas Maesstraat";"86";"1071RD";"Amsterdam";"020 675 3694";"";"";"bertmolendijk@hotmail.com"
"Tandartspraktijk Molenwijk";"tandartspraktijk_molenwijk";"1";"303";"";"0000-00-00 00:00:00";"Molenwijk 16";"1035EG";"";"POINT(4.89257229467619 52.4180463973533)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Molenwijk";"Molenwijk";"16";"1035EG";"Amsterdam";"020 631 7338";"";"http://www.tandartspraktijkmolenwijk.nl";"info@tandartspraktijkmolenwijk.nl"
"Tandartspraktijk Muijsers";"tandartspraktijk_muijsers";"1";"303";"";"0000-00-00 00:00:00";"Stadionkade 101";"1076BM";"";"POINT(4.86478521466587 52.3436706763325)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Muijsers";"Stadionkade";"101";"1076BM";"Amsterdam";"020 676 2576";"";"http://www.tandartsmuijsers.nl";"praktijk@tandartsmuijsers.nl"
"Tandartspraktijk Noorlander";"tandartspraktijk_noorlander";"1";"303";"";"0000-00-00 00:00:00";"Pieter Calandlaan 501";"1068NN";"";"POINT(4.80512880547633 52.3528474738495)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Noorlander";"Pieter Calandlaan";"501";"1068NN";"Amsterdam";"020 619 5813";"";"https://www.noorlandertandarts.nl";"info@noorlandertandarts.nl"
"Tandartspraktijk Oorthuys";"tandartspraktijk_oorthuys";"1";"303";"";"0000-00-00 00:00:00";"Verdistraat 3";"1077GK";"";"POINT(4.88020412649386 52.3479080569836)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Oorthuys";"Verdistraat";"3";"1077GK";"Amsterdam";"020 676 1264";"";"";"oortthu7@xs4all.nl"
"Tandartspraktijk Oost";"tandartspraktijk_oost";"1";"303";"";"0000-00-00 00:00:00";"Domselaerstraat 86";"1093MA";"";"POINT(4.92755902957026 52.3597585064304)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Oost";"Domselaerstraat";"86";"1093MA";"Amsterdam";"020 694 1934";"";"";""
"Tandartspraktijk Oudeschans";"tandartspraktijk_oudeschans";"1";"303";"";"0000-00-00 00:00:00";"Oudeschans 4";"1011KX";"";"POINT(4.90536065689282 52.372109232425)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Oudeschans";"Oudeschans";"4";"1011KX";"Amsterdam";"020 626 0059";"";"http://www.tandartspraktijkoudeschans.nl";""
"Tandartspraktijk Parunovac";"tandartspraktijk_parunovac";"1";"303";"";"0000-00-00 00:00:00";"Tussen Meer 1b";"1068EX";"";"POINT(4.8028234607363 52.3584894391186)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:45";"2016-06-28 12:30:45";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Parunovac";"Tussen Meer";"1b";"1068EX";"Amsterdam";"020 610 9495";"";"http://detandartsvanosdorp.nl";""
"Tandartspraktijk Pieter van der Doesstraat";"tandartspraktijk_pieter_van_der_doesstraat";"1";"303";"";"0000-00-00 00:00:00";"Pieter van der Doesstraat 45";"1056VC";"";"POINT(4.85770555228573 52.3737302196544)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Pieter van der Doesstraat";"Pieter van der Doesstraat";"45";"1056VC";"Amsterdam";"020 683 2302";"";"https://vanderdoesstraat.tandartsennet.nl";""
"Tandartspraktijk Plantage Middenlaan";"tandartspraktijk_plantage_middenlaan";"1";"303";"";"0000-00-00 00:00:00";"Plantage Middenlaan 1";"1018DA";"";"POINT(4.90974416922162 52.3673095799404)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Plantage Middenlaan";"Plantage Middenlaan";"1";"1018DA";"Amsterdam";"020 420 4367";"";"http://www.tandartsplantagemiddenlaan.nl/";"info@tandartsplantagemiddenlaan.nl"
"Tandartspraktijk Qua";"tandartspraktijk_qua";"1";"303";"";"0000-00-00 00:00:00";"Rokin 122";"1012LC";"";"POINT(4.89199348594844 52.3685668481521)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Qua";"Rokin";"122";"1012LC";"Amsterdam";"020 623 1916";"";"";""
"Tandartspraktijk Raber";"tandartspraktijk_raber";"1";"303";"";"0000-00-00 00:00:00";"Aldengoor 19";"1083AK";"";"POINT(4.8863889853125 52.323946007388)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Raber";"Aldengoor";"19";"1083AK";"Amsterdam";"020 646 0398";"";"http://www.raber.tandartsennet.nl";"jrabertandarts@raber.nl"
"Tandartspraktijk Rachman";"tandartspraktijk_rachman";"1";"303";"";"0000-00-00 00:00:00";"Admiraal De Ruijterweg 132";"1056GT";"";"POINT(4.8591476915052 52.3734760158881)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Rachman";"Admiraal De Ruijterweg";"132";"1056GT";"Amsterdam";"020 612 4007";"";"http://www.grachman.nl";"info@grachman.nl"
"Tandartspraktijk Reemnet-Thompson";"tandartspraktijk_reemnet_thompson";"1";"303";"";"0000-00-00 00:00:00";"Overtoom 114";"1054HM";"";"POINT(4.8748220931658 52.3628045469847)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Reemnet-Thompson";"Overtoom";"114";"1054HM";"Amsterdam";"020 618 0232";"";"";""
"Tandartspraktijk Reigersbos";"tandartspraktijk_reigersbos";"1";"303";"";"0000-00-00 00:00:00";"Rossumplein 9";"1106AX";"";"POINT(4.97623193768081 52.2970232764418)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Reigersbos";"Rossumplein";"9";"1106AX";"Amsterdam";"020 697 2145";"";"http://www.tandartspraktijkreigersbos.nl";"praktijkreigersbos@planet.nl"
"Tandartspraktijk René";"tandartspraktijk_rene";"1";"303";"";"0000-00-00 00:00:00";"Dubbelmondehof 33";"1069ZA";"";"POINT(4.79314960633406 52.3573807253426)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk René";"Dubbelmondehof";"33";"1069ZA";"Amsterdam";"00 610 2883";"";"http://www.tandartspraktijk-rene.nl";""
"Tandartspraktijk Rivierenbuurt";"tandartspraktijk_rivierenbuurt";"1";"303";"";"0000-00-00 00:00:00";"Merwedeplein 51";"1078NC";"";"POINT(4.90048715978497 52.3451890243799)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Rivierenbuurt";"Merwedeplein";"51";"1078NC";"Amsterdam";"020 662 2663";"";"http://www.tandartspraktijkrivierenbuurt.nl";"tandartspraktijkrivierenbuurt@gmail.com"
"Tandartspraktijk Rozengracht";"tandartspraktijk_rozengracht";"1";"303";"";"0000-00-00 00:00:00";"Rozengracht 68";"1016NE";"";"POINT(4.88045478530035 52.3735151961032)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:46";"2016-06-28 12:30:46";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Rozengracht";"Rozengracht";"68";"1016NE";"Amsterdam";"020 626 0951";"";"http://leuketandarts.nl";"info@leuketandarts.nl"
"Tandartspraktijk S.P. Tan";"tandartspraktijk_s_p_tan";"1";"303";"";"0000-00-00 00:00:00";"Linnaeushof 49";"1098KM";"";"POINT(4.93554087672126 52.3515115417416)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:47";"2016-06-28 12:30:47";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk S.P. Tan";"Linnaeushof";"49";"1098KM";"Amsterdam";"020 665 7907";"";"";""
"Tandartspraktijk Schachter";"tandartspraktijk_schachter";"1";"303";"";"0000-00-00 00:00:00";"Marquette 4";"1081AG";"";"POINT(4.86831955130047 52.3237782619217)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:47";"2016-06-28 12:30:47";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Schachter";"Marquette";"4";"1081AG";"Amsterdam";"020 644 5135";"";"https://schachter.tandartsennet.nl";"mschachter@tiscali.nl"
"Tandartspraktijk Schijvens";"tandartspraktijk_schijvens";"1";"303";"";"0000-00-00 00:00:00";"Gerrit van der Veenstraat 125";"1077DW";"";"POINT(4.87144790707177 52.348697099238)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:47";"2016-06-28 12:30:47";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Schijvens";"Gerrit van der Veenstraat";"125";"1077DW";"Amsterdam";"020 676 4282";"";"";""
"Tandartspraktijk Schneider";"tandartspraktijk_schneider";"1";"303";"";"0000-00-00 00:00:00";"Nassaukade 117";"1052EB";"";"POINT(4.87493603573278 52.3745519992959)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:47";"2016-06-28 12:30:47";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Schneider";"Nassaukade";"117";"1052EB";"Amsterdam";"020 681 0890";"";"";""
"Tandartspraktijk Schuringa";"tandartspraktijk_schuringa";"1";"303";"";"0000-00-00 00:00:00";"Van der Boechorststraat 46";"1081BV";"";"POINT(4.86157394971381 52.3273436100122)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:47";"2016-06-28 12:30:47";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Schuringa";"Van der Boechorststraat";"46";"1081BV";"Amsterdam";"020 644 0448";"020 644 0437";"";"tandarts@jenl-schuringa.demon.nl"
"Tandartspraktijk Schüttenhelm-Consolacion";"tandartspraktijk_schuttenhelm_consolacion";"1";"303";"";"0000-00-00 00:00:00";"Betuwestraat 25";"1079PR";"";"POINT(4.89446081674069 52.3394298958626)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:47";"2016-06-28 12:30:47";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Schüttenhelm-Consolacion";"Betuwestraat";"25";"1079PR";"Amsterdam";"06 2902 3968";"";"";""
"Tandartspraktijk Sjamsoedin";"tandartspraktijk_sjamsoedin";"1";"303";"";"0000-00-00 00:00:00";"Haringvlietstraat 32";"1078KD";"";"POINT(4.88621034506175 52.344985647458)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:47";"2016-06-28 12:30:47";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Sjamsoedin";"Haringvlietstraat";"32";"1078KD";"Amsterdam";"020 675 5632";"";"https://praktijksjamsoedin.praktijkinfo.nl";""
"Tandartspraktijk Slotermeer";"tandartspraktijk_slotermeer";"1";"303";"";"0000-00-00 00:00:00";"Slotermeerlaan 105c";"1063JN";"";"POINT(4.8203423013747 52.3798666357336)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:47";"2016-06-28 12:30:47";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Slotermeer";"Slotermeerlaan";"105c";"1063JN";"Amsterdam";"020 453 4908";"";"http://www.tandartspraktijkslotermeer.nl";""
"Tandartspraktijk Smidt";"tandartspraktijk_smidt";"1";"303";"";"0000-00-00 00:00:00";"Luiksingel 1";"1066JH";"";"POINT(4.81431795403942 52.3448302485559)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:47";"2016-06-28 12:30:47";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Smidt";"Luiksingel";"1";"1066JH";"Amsterdam";"020 669 4545";"";"";""
"Tandartspraktijk Sowirono";"tandartspraktijk_sowirono";"1";"303";"";"0000-00-00 00:00:00";"Cabralstraat 6";"1057CG";"";"POINT(4.85439073445684 52.3697337833236)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Sowirono";"Cabralstraat";"6";"1057CG";"Amsterdam";"020 612 7253";"";"https://tandartspraktijksowirono.tandartsennet.nl/";"cers_1970@yahoo.com"
"Tandartspraktijk Stellingwerf";"tandartspraktijk_stellingwerf";"1";"303";"";"0000-00-00 00:00:00";"Wildenborch 6";"1082KD";"";"POINT(4.87089707263671 52.3304405129514)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Stellingwerf";"Wildenborch";"6";"1082KD";"Amsterdam";"020 644 2529";"";"";""
"Tandartspraktijk 't Hooft";"tandartspraktijk_t_hooft";"1";"303";"";"0000-00-00 00:00:00";"Nicolaas Maesstraat 121";"1071PW";"";"POINT(4.87734712538541 52.3538726430427)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk 't Hooft";"Nicolaas Maesstraat";"121";"1071PW";"Amsterdam";"020 676 4416";"";"https://tpvthooft.tandartsennet.nl";"info@tpvthooft.nl"
"Tandartspraktijk 't Hooft";"tandartspraktijk_t_hooft_1";"1";"303";"";"0000-00-00 00:00:00";"Okeghemstraat 10";"1075PM";"";"POINT(4.86261654676015 52.3520916137155)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk 't Hooft";"Okeghemstraat";"10";"1075PM";"Amsterdam";"020 676 4416";"";"https://tpvthooft.tandartsennet.nl";"info@tpvthooft.nl"
"Tandartspraktijk Tan";"tandartspraktijk_tan";"1";"303";"";"0000-00-00 00:00:00";"Talmastraat 19";"1073JT";"";"POINT(4.90099657225492 52.3509342895035)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Tan";"Talmastraat";"19";"1073JT";"Amsterdam";"020 673 0427";"";"";""
"Tandartspraktijk Tanis";"tandartspraktijk_tanis";"1";"303";"";"0000-00-00 00:00:00";"Jacob van Lennepkade 185";"1054ZN";"";"POINT(4.86356230327739 52.3627462904697)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Tanis";"Jacob van Lennepkade";"185";"1054ZN";"Amsterdam";"020 612 9909";"";"";""
"Tandartspraktijk Tazi";"tandartspraktijk_tazi";"1";"303";"";"0000-00-00 00:00:00";"Klaprozenweg 101";"1033NN";"";"POINT(4.89166048052168 52.406259795782)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Tazi";"Klaprozenweg";"101";"1033NN";"Amsterdam";"020 637 0760";"020 492 2215";"http://www.tandartspraktijktazi.nl";"info@tandartspraktijktazi.nl"
"Tandartspraktijk Tijhuis";"tandartspraktijk_tijhuis";"1";"303";"";"0000-00-00 00:00:00";"Zonnebeke 10";"1066TE";"";"POINT(4.80280059085616 52.3468501210143)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Tijhuis";"Zonnebeke";"10";"1066TE";"Amsterdam";"020 408 1871";"";"http://www.tandartstijhuis.nl";"m.tijhuis@tandartstijhuis.nl"
"Tandartspraktijk Timmermans";"tandartspraktijk_timmermans";"1";"303";"";"0000-00-00 00:00:00";"Van Oldenbarneveldtstraat 44";"1052KC";"";"POINT(4.87481611422345 52.3760344534067)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Timmermans";"Van Oldenbarneveldtstraat";"44";"1052KC";"Amsterdam";"020 686 5778";"";"";""
"Tandartspraktijk Tjin";"tandartspraktijk_tjin";"1";"303";"";"0000-00-00 00:00:00";"Cornelis Dirkszstraat 27";"1056TP";"";"POINT(4.85860780189838 52.3719546805342)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:48";"2016-06-28 12:30:48";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Tjin";"Cornelis Dirkszstraat";"27";"1056TP";"Amsterdam";"020 685 0131";"";"";""
"Tandartspraktijk Tjin";"tandartspraktijk_tjin_1";"1";"303";"";"0000-00-00 00:00:00";"Derkinderenstraat 46";"1062BJ";"";"POINT(4.84077611468258 52.3604413069452)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:49";"2016-06-28 12:30:49";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Tjin";"Derkinderenstraat";"46";"1062BJ";"Amsterdam";"020 617 0513";"";"http://www.tandartspraktijktjin.tandartsennet.nl";"tandartspraktijktjin@gmail.com"
"Tandartspraktijk Tjin A Lim - Tjoe Fat";"tandartspraktijk_tjin_a_lim_tjoe_fat";"1";"303";"";"0000-00-00 00:00:00";"Van Nijenrodeweg 898b";"1081BH";"";"POINT(4.86273139799658 52.3274655878488)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:49";"2016-06-28 12:30:49";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Tjin A Lim - Tjoe Fat";"Van Nijenrodeweg";"898b";"1081BH";"Amsterdam";"020 661 2425";"";"https://tjinalim.tandartsennet.nl/";"tandartstjinalim@gmail.com"
"Tandartspraktijk Tjiook";"tandartspraktijk_tjiook";"1";"303";"";"0000-00-00 00:00:00";"Wildenborch 6";"1082KD";"";"POINT(4.87089707263671 52.3304405129514)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:49";"2016-06-28 12:30:49";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Tjiook";"Wildenborch";"6";"1082KD";"Amsterdam";"020 644 2529";"";"";""
"Tandartspraktijk TTH Noord";"tandartspraktijk_tth_noord";"1";"303";"";"0000-00-00 00:00:00";"Polijsterweg 12";"1032KR";"";"POINT(4.90621784721672 52.4000374287841)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:49";"2016-06-28 12:30:49";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk TTH Noord";"Polijsterweg";"12";"1032KR";"Amsterdam";"020 637 0660";"020 636 5303";"http://www.tthnoord.nl/";"info@tthnoord.nl"
"Tandartspraktijk Van Broekhoven";"tandartspraktijk_van_broekhoven";"1";"303";"";"0000-00-00 00:00:00";"Senecastraat 21";"1064ZJ";"";"POINT(4.81317002184417 52.3734507794781)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:49";"2016-06-28 12:30:49";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van Broekhoven";"Senecastraat";"21";"1064ZJ";"Amsterdam";"020 611 4828";"020 611 3032";"http://www.dickvanbroekhoven.nl";"tandarts@dickvanbroekhoven.nl"
"Tandartspraktijk Van den Berg";"tandartspraktijk_van_den_berg";"1";"303";"";"0000-00-00 00:00:00";"Wolbrantskerkweg 72";"1069DA";"";"POINT(4.79751415029284 52.3559195619418)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:49";"2016-06-28 12:30:49";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van den Berg";"Wolbrantskerkweg";"72";"1069DA";"Amsterdam";"020 619 3902";"";"http://www.tandartspraktijk-vandenberg.nl";""
"Tandartspraktijk Van den Bold";"tandartspraktijk_van_den_bold";"1";"303";"";"0000-00-00 00:00:00";"Van Baerlestraat 71";"1071AS";"";"POINT(4.88130093584713 52.3546895170685)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:49";"2016-06-28 12:30:49";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van den Bold";"Van Baerlestraat";"71";"1071AS";"Amsterdam";"020 679 4480";"";"http://www.rvandenbold-tandarts.nl";""
"Tandartspraktijk Van den Eersten";"tandartspraktijk_van_den_eersten";"1";"303";"";"0000-00-00 00:00:00";"Stadhouderskade 132";"1074AW";"";"POINT(4.90040669642505 52.3578793861464)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:49";"2016-06-28 12:30:49";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van den Eersten";"Stadhouderskade";"132";"1074AW";"Amsterdam";"020 662 5898";"";"";""
